row ID,row m/z,row retention time,row identity (main ID),row identity (all IDs),row identity (main ID + details),row comment,row number of detected peaks,QE2_sbs_11_1[blank]n.mzXML Peak status,QE2_sbs_11_1[blank]n.mzXML Peak name,QE2_sbs_11_1[blank]n.mzXML Peak m/z,QE2_sbs_11_1[blank]n.mzXML Peak RT,QE2_sbs_11_1[blank]n.mzXML Peak RT start,QE2_sbs_11_1[blank]n.mzXML Peak RT end,QE2_sbs_11_1[blank]n.mzXML Peak duration time,QE2_sbs_11_1[blank]n.mzXML Peak height,QE2_sbs_11_1[blank]n.mzXML Peak area,QE2_sbs_11_1[blank]n.mzXML Peak charge,QE2_sbs_11_1[blank]n.mzXML Peak # data points,QE2_sbs_11_1[blank]n.mzXML Peak FWHM,QE2_sbs_11_1[blank]n.mzXML Peak tailing factor,QE2_sbs_11_1[blank]n.mzXML Peak asymmetry factor,QE2_sbs_11_1[blank]n.mzXML Peak m/z min,QE2_sbs_11_1[blank]n.mzXML Peak m/z max,QE2_sbs_11_2[blank]n.mzXML Peak status,QE2_sbs_11_2[blank]n.mzXML Peak name,QE2_sbs_11_2[blank]n.mzXML Peak m/z,QE2_sbs_11_2[blank]n.mzXML Peak RT,QE2_sbs_11_2[blank]n.mzXML Peak RT start,QE2_sbs_11_2[blank]n.mzXML Peak RT end,QE2_sbs_11_2[blank]n.mzXML Peak duration time,QE2_sbs_11_2[blank]n.mzXML Peak height,QE2_sbs_11_2[blank]n.mzXML Peak area,QE2_sbs_11_2[blank]n.mzXML Peak charge,QE2_sbs_11_2[blank]n.mzXML Peak # data points,QE2_sbs_11_2[blank]n.mzXML Peak FWHM,QE2_sbs_11_2[blank]n.mzXML Peak tailing factor,QE2_sbs_11_2[blank]n.mzXML Peak asymmetry factor,QE2_sbs_11_2[blank]n.mzXML Peak m/z min,QE2_sbs_11_2[blank]n.mzXML Peak m/z max,QE2_sbs_11_8[9N]n.mzXML Peak status,QE2_sbs_11_8[9N]n.mzXML Peak name,QE2_sbs_11_8[9N]n.mzXML Peak m/z,QE2_sbs_11_8[9N]n.mzXML Peak RT,QE2_sbs_11_8[9N]n.mzXML Peak RT start,QE2_sbs_11_8[9N]n.mzXML Peak RT end,QE2_sbs_11_8[9N]n.mzXML Peak duration time,QE2_sbs_11_8[9N]n.mzXML Peak height,QE2_sbs_11_8[9N]n.mzXML Peak area,QE2_sbs_11_8[9N]n.mzXML Peak charge,QE2_sbs_11_8[9N]n.mzXML Peak # data points,QE2_sbs_11_8[9N]n.mzXML Peak FWHM,QE2_sbs_11_8[9N]n.mzXML Peak tailing factor,QE2_sbs_11_8[9N]n.mzXML Peak asymmetry factor,QE2_sbs_11_8[9N]n.mzXML Peak m/z min,QE2_sbs_11_8[9N]n.mzXML Peak m/z max,QE2_sbs_11_10[2S]n.mzXML Peak status,QE2_sbs_11_10[2S]n.mzXML Peak name,QE2_sbs_11_10[2S]n.mzXML Peak m/z,QE2_sbs_11_10[2S]n.mzXML Peak RT,QE2_sbs_11_10[2S]n.mzXML Peak RT start,QE2_sbs_11_10[2S]n.mzXML Peak RT end,QE2_sbs_11_10[2S]n.mzXML Peak duration time,QE2_sbs_11_10[2S]n.mzXML Peak height,QE2_sbs_11_10[2S]n.mzXML Peak area,QE2_sbs_11_10[2S]n.mzXML Peak charge,QE2_sbs_11_10[2S]n.mzXML Peak # data points,QE2_sbs_11_10[2S]n.mzXML Peak FWHM,QE2_sbs_11_10[2S]n.mzXML Peak tailing factor,QE2_sbs_11_10[2S]n.mzXML Peak asymmetry factor,QE2_sbs_11_10[2S]n.mzXML Peak m/z min,QE2_sbs_11_10[2S]n.mzXML Peak m/z max,QE2_sbs_11_19[16N]n.mzXML Peak status,QE2_sbs_11_19[16N]n.mzXML Peak name,QE2_sbs_11_19[16N]n.mzXML Peak m/z,QE2_sbs_11_19[16N]n.mzXML Peak RT,QE2_sbs_11_19[16N]n.mzXML Peak RT start,QE2_sbs_11_19[16N]n.mzXML Peak RT end,QE2_sbs_11_19[16N]n.mzXML Peak duration time,QE2_sbs_11_19[16N]n.mzXML Peak height,QE2_sbs_11_19[16N]n.mzXML Peak area,QE2_sbs_11_19[16N]n.mzXML Peak charge,QE2_sbs_11_19[16N]n.mzXML Peak # data points,QE2_sbs_11_19[16N]n.mzXML Peak FWHM,QE2_sbs_11_19[16N]n.mzXML Peak tailing factor,QE2_sbs_11_19[16N]n.mzXML Peak asymmetry factor,QE2_sbs_11_19[16N]n.mzXML Peak m/z min,QE2_sbs_11_19[16N]n.mzXML Peak m/z max,QE2_sbs_11_9[5S]n.mzXML Peak status,QE2_sbs_11_9[5S]n.mzXML Peak name,QE2_sbs_11_9[5S]n.mzXML Peak m/z,QE2_sbs_11_9[5S]n.mzXML Peak RT,QE2_sbs_11_9[5S]n.mzXML Peak RT start,QE2_sbs_11_9[5S]n.mzXML Peak RT end,QE2_sbs_11_9[5S]n.mzXML Peak duration time,QE2_sbs_11_9[5S]n.mzXML Peak height,QE2_sbs_11_9[5S]n.mzXML Peak area,QE2_sbs_11_9[5S]n.mzXML Peak charge,QE2_sbs_11_9[5S]n.mzXML Peak # data points,QE2_sbs_11_9[5S]n.mzXML Peak FWHM,QE2_sbs_11_9[5S]n.mzXML Peak tailing factor,QE2_sbs_11_9[5S]n.mzXML Peak asymmetry factor,QE2_sbs_11_9[5S]n.mzXML Peak m/z min,QE2_sbs_11_9[5S]n.mzXML Peak m/z max,
2048,290.0997460683187,0.9292125,,,,,3,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESTIMATED,290.0998 m/z @0.94 [QE2_sbs_11_8[9N]n.mzXML],290.09975941975915,0.9356000000000001,0.8630166666666667,0.9689,0.10588333333333333,72699.96875,317542.2614467773,0,20,0.08055114687542331,0.7293915040183685,0.4587830080367371,290.0987548828125,290.10211181640625,DETECTED,290.0997 m/z @0.93 [QE2_sbs_11_10[2S]n.mzXML],290.0997314453125,0.92835,0.8620666666666666,1.11375,0.25168333333333337,104067.03392857141,670216.2482110213,0,46,0.07313223317511486,1.8570648204751388,2.6278834338008386,290.09857177734375,290.1034851074219,DETECTED,290.0998 m/z @0.92 [QE2_sbs_11_19[16N]n.mzXML],290.09979248046875,0.9212833333333333,0.8557666666666666,1.0874333333333333,0.2316666666666667,118236.56495535714,804985.7702533766,0,43,0.09941023153320028,1.767997964894426,1.7413928767009978,290.0984191894531,290.1002197265625,DETECTED,290.0997 m/z @0.93 [QE2_sbs_11_9[5S]n.mzXML],290.0997009277344,0.9316166666666666,0.8599166666666667,1.10025,0.2403333333333333,113568.81551339287,756340.8838135883,0,44,0.10261269901920345,1.6759646675964668,1.674210047096217,290.0986022949219,290.10009765625,
2049,555.2778021918402,6.484754166666667,,,,,3,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESTIMATED,555.2782 m/z @6.50 [QE2_sbs_11_8[9N]n.mzXML],555.2782009548612,6.4967500000000005,6.45085,6.544700000000001,0.09385000000000066,99270.2421875,213585.79749328585,0,15,0.031318855805023915,1.2096729079512725,1.3373445180625811,555.2774658203125,555.2802734375,DETECTED,555.2778 m/z @6.50 [QE2_sbs_11_10[2S]n.mzXML],555.2777709960938,6.499866666666667,6.459966666666667,6.547833333333333,0.08786666666666587,103711.9174107143,252285.00112035638,0,14,0.03830185768323702,1.0406441747040147,1.0291964381523344,555.277099609375,555.2803344726562,DETECTED,555.2776 m/z @6.47 [QE2_sbs_11_19[16N]n.mzXML],555.2776489257812,6.466333333333334,6.434083333333334,6.526750000000001,0.09266666666666712,109478.7650669643,280734.87693973404,0,15,0.04024202213576622,1.3185569800433954,1.5998920821313984,555.2771606445312,555.278076171875,DETECTED,555.2776 m/z @6.48 [QE2_sbs_11_9[5S]n.mzXML],555.277587890625,6.476066666666667,6.4431666666666665,6.537533333333333,0.09436666666666671,113062.44508928571,278491.97192256,0,15,0.038710320100642015,1.3798181462585664,1.441234810588298,555.2765502929688,555.2802124023438,
2050,271.05700740107784,2.0647458333333333,,,,,3,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESTIMATED,271.0572 m/z @2.05 [QE2_sbs_11_8[9N]n.mzXML],271.0571922019676,2.0467666666666666,1.96135,2.10945,0.1480999999999999,73137.9921875,327642.10101879836,0,27,0.0865450188614636,0.8739798135818836,0.6417840766450249,271.05670166015625,271.0584716796875,DETECTED,271.0570 m/z @2.04 [QE2_sbs_11_10[2S]n.mzXML],271.0569763183594,2.03665,1.9636166666666666,2.1281000000000003,0.16448333333333376,102962.61004464286,420372.167091469,0,30,0.059158500990929674,1.06265725821542,0.9126089020671729,271.05670166015625,271.0579833984375,DETECTED,271.0569 m/z @2.09 [QE2_sbs_11_19[16N]n.mzXML],271.056884765625,2.0857833333333335,2.0023,2.1696,0.1673,147508.27142857143,712595.4668815574,0,31,0.06996785971134978,0.9576554648358995,0.7408001137267207,271.05645751953125,271.057861328125,DETECTED,271.0570 m/z @2.09 [QE2_sbs_11_9[5S]n.mzXML],271.0569763183594,2.0897833333333335,1.9987166666666667,2.1864333333333335,0.18771666666666675,110795.15,521803.60943887156,0,34,0.05953565803990246,1.0559778084853768,0.9343874160128248,271.0565185546875,271.0580139160156,
2051,267.1887755393982,5.416245833333333,,,,,1,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESTIMATED,267.1884 m/z @5.39 [QE2_sbs_11_8[9N]n.mzXML],267.1884460449219,5.389666666666667,5.378533333333333,5.45345,0.07491666666666674,125704.921875,173829.4378516223,0,13,0.015545095745848059,2.311518846517468,2.9908337844595576,267.1855773925781,267.1918029785156,DETECTED,267.1892 m/z @5.39 [QE2_sbs_11_10[2S]n.mzXML],267.1892395019531,5.3853333333333335,5.3506,5.4485166666666665,0.09791666666666643,102272.73727678572,265225.3632768926,0,17,0.04208889512683278,1.1309331586953335,1.0539243729311436,267.18560791015625,267.1927490234375,ESTIMATED,267.1891 m/z @5.45 [QE2_sbs_11_19[16N]n.mzXML],267.1890621185303,5.450616666666666,5.403333333333333,5.492633333333333,0.08929999999999971,127452.8125,309299.56208050234,0,16,0.04192015489408796,0.9518754337635715,0.8883909334985964,267.1844787597656,267.1928405761719,ESTIMATED,267.1884 m/z @5.44 [QE2_sbs_11_9[5S]n.mzXML],267.1883544921875,5.439366666666667,5.409583333333333,5.493833333333333,0.08424999999999994,139434.859375,283526.68203674164,0,15,0.02591272595710059,1.5234731044525023,1.8797514209891524,267.18548583984375,267.1917419433594,
2052,130.10165647304422,0.9608541666666667,,,,,2,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESTIMATED,130.1016 m/z @0.96 [QE2_sbs_11_8[9N]n.mzXML],130.1016290838068,0.9578166666666666,0.9467333333333333,1.0026166666666667,0.055883333333333396,95292.8203125,216476.34627734387,0,11,0.2624430659066668,2.52105263157895,4.0421052631579,130.10012817382812,130.1029510498047,DETECTED,130.1019 m/z @0.96 [QE2_sbs_11_10[2S]n.mzXML],130.10189056396484,0.9614166666666667,0.9227666666666666,1.05185,0.12908333333333333,102054.9830357143,351797.0065874199,0,24,0.1265122602313844,1.4446233327813602,1.652887726477047,130.10015869140625,130.1026153564453,DETECTED,130.1015 m/z @0.95 [QE2_sbs_11_19[16N]n.mzXML],130.10154724121094,0.9540500000000001,0.9212833333333333,1.0312333333333334,0.1099500000000001,98467.05535714285,373805.6633255445,0,21,0.07225567933817745,1.6777721261444545,2.123868117204563,130.10052490234375,130.10263061523438,ESTIMATED,130.1016 m/z @0.97 [QE2_sbs_11_9[5S]n.mzXML],130.10155900319418,0.9701333333333333,0.9204333333333333,0.9812166666666666,0.0607833333333333,89359.7890625,228094.4668117672,0,12,0.04787450518635239,0.6248163005178888,0.25337446780964384,130.1001434326172,130.1026153564453,
2053,202.0720470852322,0.9759599999999999,,,,,3,ESTIMATED,202.0721 m/z @0.99 [QE2_sbs_11_1[blank]n.mzXML],202.07209099663632,0.9930833333333333,0.9869666666666668,0.9992833333333333,0.012316666666666531,1894.8900146484375,700.1618604125899,0,3,0.012316666666666531,1.0068119891008258,1.0136239782016518,202.07203420003256,202.07220458984375,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESTIMATED,202.0720 m/z @0.90 [QE2_sbs_11_8[9N]n.mzXML],202.0720418294271,0.9015000000000001,0.8737666666666667,0.9356000000000001,0.06183333333333341,83212.109375,215542.98230468752,0,12,0.061953590122689195,1.114783653846153,1.229567307692306,202.0718536376953,202.0723876953125,DETECTED,202.0720 m/z @0.99 [QE2_sbs_11_10[2S]n.mzXML],202.0720443725586,0.99485,0.9614166666666667,1.0344666666666666,0.07304999999999995,101905.17477678572,299339.93733211467,0,14,0.05260201658438213,1.0924725822532402,1.1849451645064801,202.07188415527344,202.0720977783203,DETECTED,202.0721 m/z @0.99 [QE2_sbs_11_19[16N]n.mzXML],202.07205200195312,0.9924166666666667,0.8451833333333333,1.05365,0.2084666666666667,185727.8799107143,954892.2177073107,0,39,0.12274609232929279,0.7079465700701829,1.4197986619843648,202.07188415527344,202.07272338867188,DETECTED,202.0720 m/z @1.00 [QE2_sbs_11_9[5S]n.mzXML],202.07200622558594,0.99795,0.8546,1.0488333333333333,0.19423333333333326,138255.87991071428,773297.7977262002,0,36,0.10964354864307113,0.677479362864783,0.36597141376023296,202.07167053222656,202.0727081298828,
2054,426.96338187323676,1.9163041666666667,,,,,2,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESTIMATED,426.9633 m/z @1.91 [QE2_sbs_11_8[9N]n.mzXML],426.9633331298828,1.9111333333333334,1.9057333333333333,1.9219833333333334,0.016250000000000098,73643.328125,50922.99366992213,0,4,0.012715858566739957,1.5046296296296189,2.0092592592592378,426.9632568359375,426.96337890625,DETECTED,426.9634 m/z @1.89 [QE2_sbs_11_10[2S]n.mzXML],426.96337890625,1.8917833333333334,1.8431333333333333,1.9756333333333334,0.13250000000000006,101217.57689732143,407826.73987239785,0,25,0.06784591214246838,1.113724406914632,1.9976950985663073,426.9610900878906,426.96478271484375,DETECTED,426.9634 m/z @1.94 [QE2_sbs_11_19[16N]n.mzXML],426.9634094238281,1.9358333333333335,1.8496333333333332,2.0023,0.15266666666666673,98216.97388392857,472951.6531247144,0,29,0.08725698163100071,0.8664526923601078,0.8362660755679715,426.9613037109375,426.9642639160156,ESTIMATED,426.9634 m/z @1.93 [QE2_sbs_11_9[5S]n.mzXML],426.9634060329861,1.9264666666666665,1.9103666666666668,1.9535166666666666,0.0431499999999998,93607.265625,167402.41724999942,0,9,0.06414934420488327,1.3400621118012541,1.6801242236025085,426.9629821777344,426.9640808105469,
2055,308.03659676060533,1.5547583333333335,,,,,2,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESTIMATED,308.0367 m/z @1.48 [QE2_sbs_11_8[9N]n.mzXML],308.03665415445965,1.4765333333333333,1.43535,1.4979666666666667,0.06261666666666676,162484.453125,216380.39154956042,0,12,0.019644693855159323,0.9550571661239804,0.7632192754710017,308.0364685058594,308.03778076171875,DETECTED,308.0366 m/z @1.63 [QE2_sbs_11_10[2S]n.mzXML],308.0365905761719,1.6267166666666666,1.59925,1.8486333333333334,0.2493833333333333,101191.43604910714,584273.4542598352,0,43,0.05414002447473831,4.53974514563109,8.07949029126218,308.0353088378906,308.0368347167969,ESTIMATED,308.0366 m/z @1.47 [QE2_sbs_11_19[16N]n.mzXML],308.036582253196,1.4696666666666667,1.4410999999999998,1.4963833333333334,0.05528333333333357,224667.140625,291582.21209960914,0,11,0.01984668729159189,1.0557216157494698,1.2795221345211738,308.036376953125,308.0368347167969,DETECTED,308.0366 m/z @1.65 [QE2_sbs_11_9[5S]n.mzXML],308.03656005859375,1.6461166666666667,1.6184833333333333,1.8780166666666667,0.2595333333333334,100854.36183035714,622907.6376931851,0,45,0.10112453192600768,4.727102982811168,8.103836661777265,308.0362548828125,308.036865234375,
2056,342.09880272547406,7.932575,,,,,3,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESTIMATED,342.0989 m/z @7.93 [QE2_sbs_11_8[9N]n.mzXML],342.09891573588055,7.932716666666667,7.898466666666667,8.0012,0.10273333333333401,49862.16015625,138026.98566668617,0,16,0.04382680722183263,1.6783704923255953,11.130789296755541,342.098388671875,342.10015869140625,DETECTED,342.0987 m/z @7.94 [QE2_sbs_11_10[2S]n.mzXML],342.0987243652344,7.938599999999999,7.89765,7.979566666666667,0.0819166666666673,100895.4765625,271757.20875920967,0,13,0.04261437762069509,1.000203500203518,0.955458815810475,342.09857177734375,342.09881591796875,DETECTED,342.0988 m/z @7.93 [QE2_sbs_11_19[16N]n.mzXML],342.09881591796875,7.9261,7.89935,7.959666666666666,0.06031666666666613,52027.87578125,133246.58237204788,0,10,0.04515174189364757,1.1274143302180657,1.2548286604361314,342.09869384765625,342.0989074707031,DETECTED,342.0988 m/z @7.93 [QE2_sbs_11_9[5S]n.mzXML],342.0987548828125,7.932883333333334,7.89865,7.9877,0.0890500000000003,76553.59040178571,197264.80964899648,0,14,0.03950063150657801,1.2404193300360467,1.309158591484142,342.0985107421875,342.10015869140625,
2057,181.06157787322996,0.9344300000000001,[M+Na-H] 21.9825 m/z adduct of 159.0775 m/z,[M+Na-H] 21.9825 m/z adduct of 159.0775 m/z;L-METHIONINE SULFOXIMINE,Name: [M+Na-H] 21.9825 m/z adduct of 159.0775 m/z;Identification method: Adduct search,,1,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESTIMATED,181.0618 m/z @1.06 [QE2_sbs_11_2[blank]n.mzXML],181.06181844075522,1.0607833333333334,1.0544166666666668,1.0670833333333334,0.012666666666666604,1427.587890625,542.4833984374973,0,3,0.012666666666666604,0.9947643979057597,0.9895287958115194,181.06179809570312,181.06185913085938,ESTIMATED,181.0617 m/z @0.96 [QE2_sbs_11_8[9N]n.mzXML],181.06165981292725,0.9578166666666666,0.9243,1.0083166666666667,0.08401666666666674,63499.74609375,142391.90873681646,0,16,0.03825004516350472,1.3972601015527257,1.6732836481042859,181.06004333496094,181.06236267089844,DETECTED,181.0618 m/z @0.94 [QE2_sbs_11_10[2S]n.mzXML],181.06179809570312,0.9449000000000001,0.91155,1.0460166666666668,0.13446666666666685,100867.1583705357,309704.9338306643,0,25,0.05124363811199084,1.876358528567767,3.7110627803965412,181.0606231689453,181.0620880126953,ESTIMATED,181.0608 m/z @0.77 [QE2_sbs_11_19[16N]n.mzXML],181.06080474853516,0.766,0.7333,0.78195,0.04865000000000008,66812.046875,88930.65668750004,0,10,0.02637118264649152,0.7438837920489295,0.7042197786097225,181.06002807617188,181.06179809570312,ESTIMATED,181.0618 m/z @0.94 [QE2_sbs_11_9[5S]n.mzXML],181.06180826822916,0.94265,0.92605,0.9701333333333333,0.04408333333333325,65192.35546875,121363.20937890607,0,9,0.04112807599739754,1.3278112449799213,1.6556224899598428,181.06175231933594,181.06195068359375,
2058,355.1048278808594,0.8085541666666666,,,,,1,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESTIMATED,355.1049 m/z @0.82 [QE2_sbs_11_8[9N]n.mzXML],355.1048845563616,0.8151666666666666,0.7940333333333334,0.8257333333333333,0.03169999999999995,72840.46875,54572.59174218718,0,7,0.041988503048958625,0.7500000000000027,0.5000000000000052,355.1048583984375,355.10491943359375,DETECTED,355.1049 m/z @0.81 [QE2_sbs_11_10[2S]n.mzXML],355.1048889160156,0.8090333333333334,0.7932166666666667,0.8567,0.06348333333333334,100862.03816964284,239685.5471412387,0,13,0.053742286647954884,2.006849315068489,3.013698630136978,355.1048278808594,355.10650634765625,ESTIMATED,355.1048 m/z @0.81 [QE2_sbs_11_19[16N]n.mzXML],355.1048017229353,0.8082666666666667,0.7872166666666666,0.8188,0.03158333333333341,185102.4375,219046.61332617188,0,7,0.018336017053913745,0.7501979414093402,0.6389757355129011,355.10443115234375,355.10498046875,ESTIMATED,355.1047 m/z @0.80 [QE2_sbs_11_9[5S]n.mzXML],355.104736328125,0.80175,0.7859499999999999,0.8333833333333334,0.04743333333333344,120564.5625,200313.2199765625,0,10,0.04691197684388082,1.501054852320675,2.00210970464135,355.1033020019531,355.10491943359375,
2059,265.08348795572914,5.742163333333333,,,,,3,ESTIMATED,265.0844 m/z @5.84 [QE2_sbs_11_1[blank]n.mzXML],265.08437771267364,5.842316666666666,5.83575,5.848883333333333,0.01313333333333322,1080.43359375,425.69083593749633,0,3,0.01313333333333322,1.0000000000000677,1.0000000000001352,265.0832926432292,265.0865478515625,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESTIMATED,265.0832 m/z @5.70 [QE2_sbs_11_8[9N]n.mzXML],265.08318413628473,5.702983333333333,5.6717,5.7637833333333335,0.09208333333333307,94058.1171875,180502.54439416545,0,15,0.02985534745188012,1.42124320959618,1.7109471395169156,265.0823059082031,265.0834045410156,DETECTED,265.0833 m/z @5.70 [QE2_sbs_11_10[2S]n.mzXML],265.0832824707031,5.7010499999999995,5.676633333333333,5.7546,0.07796666666666674,100281.77968749999,196592.67581806783,0,13,0.02950609034339724,1.3476715441751994,1.5500183790441668,265.08319091796875,265.08343505859375,DETECTED,265.0833 m/z @5.73 [QE2_sbs_11_19[16N]n.mzXML],265.08331298828125,5.732933333333333,5.697,5.8673166666666665,0.17031666666666645,197777.07120535715,426502.5159649998,0,27,0.02990239709260223,1.1272504852406564,1.1678540791441905,265.082275390625,265.0837097167969,DETECTED,265.0833 m/z @5.73 [QE2_sbs_11_9[5S]n.mzXML],265.0832824707031,5.731533333333333,5.70725,5.860433333333333,0.15318333333333278,178706.4265625,359466.7560665315,0,24,0.03001380569015577,1.3961692800264498,1.4024882682065627,265.0830383300781,265.0833740234375,
2060,428.92818783654104,0.673925,,,,,2,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESTIMATED,428.9280 m/z @0.69 [QE2_sbs_11_8[9N]n.mzXML],428.92800479465063,0.6887666666666666,0.6605666666666666,0.70575,0.04518333333333335,69993.859375,120267.33495117203,0,9,0.0259164131777867,0.8011229314420807,0.6022458628841613,428.9272766113281,428.9283142089844,DETECTED,428.9282 m/z @0.68 [QE2_sbs_11_10[2S]n.mzXML],428.9281921386719,0.6826166666666666,0.6254666666666666,0.6939333333333334,0.06846666666666679,100143.93699776786,314939.60444352706,0,13,0.06999695060210687,0.5990084572761745,0.19801691455234902,428.9277038574219,428.9283447265625,DETECTED,428.9282 m/z @0.64 [QE2_sbs_11_19[16N]n.mzXML],428.92823791503906,0.6434333333333334,0.6200666666666667,0.6941833333333334,0.07411666666666672,131608.99910714288,440331.21930347406,0,14,0.06141789475106707,1.5859486447931477,2.1718972895862954,428.92755126953125,428.9303894042969,ESTIMATED,428.9283 m/z @0.68 [QE2_sbs_11_9[5S]n.mzXML],428.9283164978027,0.6808833333333334,0.64685,0.6978833333333333,0.051033333333333264,118432.984375,265698.50567968696,0,10,0.01990262048388891,0.7497551420176282,0.4995102840352563,428.9277648925781,428.9303283691406,
2061,277.06690460487647,8.082333333333333,,,,,3,ESTIMATED,277.0670 m/z @8.08 [QE2_sbs_11_1[blank]n.mzXML],277.0670271979438,8.076633333333334,8.0449,8.11445,0.06954999999999956,33894.1328125,86294.77141015652,0,12,0.04194158042845686,1.0958508403361256,1.191701680672251,277.06683349609375,277.0672607421875,ESTIMATED,277.0669 m/z @8.09 [QE2_sbs_11_2[blank]n.mzXML],277.06688435872394,8.086683333333333,8.04135,8.144966666666667,0.10361666666666736,44776.19140625,113248.17650244223,0,17,0.045997644208346955,0.9896787979644359,0.8794225798986112,277.0666809082031,277.0670471191406,ESTIMATED,277.0669 m/z @8.09 [QE2_sbs_11_8[9N]n.mzXML],277.0669087727864,8.090266666666666,8.03545,8.165633333333334,0.1301833333333331,90153.0390625,277922.6962078257,0,20,0.0530363926429267,1.2285527608280051,1.1742461029736864,277.0666809082031,277.0672607421875,DETECTED,277.0668 m/z @8.08 [QE2_sbs_11_10[2S]n.mzXML],277.0668487548828,8.0822,8.041083333333333,8.171100000000001,0.130016666666668,99896.85602678572,306089.3260285754,0,20,0.047765817491345786,1.3657819875423305,1.6180428551610082,277.0667724609375,277.06793212890625,DETECTED,277.0669 m/z @8.07 [QE2_sbs_11_19[16N]n.mzXML],277.0668640136719,8.074633333333333,8.034183333333333,8.134333333333334,0.10015000000000107,86593.90401785714,275981.7134102778,0,16,0.051084925850243934,1.2115091528594715,1.2508424699526326,277.06671142578125,277.0670471191406,DETECTED,277.0669 m/z @8.08 [QE2_sbs_11_9[5S]n.mzXML],277.06689453125,8.083583333333333,8.03565,8.151966666666667,0.11631666666666618,84896.28058035714,247509.19361598,0,18,0.045025849508272486,1.1311360881164931,1.061581382860458,277.0667724609375,277.06793212890625,
2062,202.04882956387704,3.2490625,[M+Na-H] 21.9825 m/z adduct of 180.0665 m/z,[M+Na-H] 21.9825 m/z adduct of 180.0665 m/z,Name: [M+Na-H] 21.9825 m/z adduct of 180.0665 m/z;Identification method: Adduct search,,3,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESTIMATED,202.0488 m/z @3.24 [QE2_sbs_11_8[9N]n.mzXML],202.04880336293002,3.2375499999999997,3.140516666666667,3.382833333333333,0.24231666666666607,97208.703125,650864.4997550048,0,38,0.10541468028864864,1.1950661096141602,1.3557728486987077,202.04791259765625,202.0490264892578,DETECTED,202.0488 m/z @3.23 [QE2_sbs_11_10[2S]n.mzXML],202.048828125,3.2314999999999996,3.1302499999999998,3.3823166666666666,0.2520666666666669,99835.05736607141,760383.7564679409,0,40,0.1261121490577226,1.2134577319410358,1.3984478509325902,202.0481719970703,202.0489501953125,DETECTED,202.0488 m/z @3.26 [QE2_sbs_11_19[16N]n.mzXML],202.04884338378906,3.2598,3.1668333333333334,3.4128833333333333,0.24604999999999988,102660.10870535714,752208.0374021105,0,40,0.12901619948005605,1.3993702844643647,1.6141273976803039,202.04808044433594,202.04905700683594,DETECTED,202.0488 m/z @3.27 [QE2_sbs_11_9[5S]n.mzXML],202.04884338378906,3.2674000000000003,3.1789833333333335,3.4433833333333337,0.2644000000000002,104001.97366071428,865322.7374155419,0,42,0.13430473308892665,1.4783797251349533,1.7081555015208518,202.0481719970703,202.04905700683594,
